860,-0.087027,-0.11783,-0.14414,-0.012287,-0.1142,-0.09501,0.028806,-0.04885,0.0681,0.17433,0.12986,0.012242,0.072866,-0.0059152,0.13512,-9.0,9.0,6.0,8.0,33.0,-12.0,44.0,31.0,-34.0,-0.00040008,0.00063985,-0.00032085,0.000254,-8.554899999999999e-05,0.00032052,-0.00052149,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,0.020235,184.6,-161.42,182.53,-184.1,188.83,-163.24,138.16,119.5,157.71,-182.06,184.11,-179.28,163.27,-168.53,-60.371,-180.46,180.04,187.69,-178.64,-168.25,336.56,-137.18,-196.66,161.46,188.64,-178.44,199.95,-43.941,-73.581,116.56,-201.32,-181.14,177.8,-203.7,116.63,-72.08,173.06,-191.73,199.2,-143.53,124.95,-116.69,145.27
861,-0.059849,-0.052859,-0.052804,-0.020463,-0.11022,-0.13144,-0.0078447,-0.054633,0.04984,0.058092,0.046863,0.010355,0.098737,-0.043979,0.092562,-10.0,8.0,6.0,51.0,12.0,-10.0,-69.0,72.0,-69.0,-0.00025439,0.00033498,-0.00024948,0.00042619,-8.7055e-05,0.00051962,-0.0006532,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,0.011473,188.51,-174.89,174.09,-197.69,171.32,-164.09,202.48,-182.78,180.49,-181.41,180.54,-179.44,180.16,-175.51,-187.24,-172.31,199.65,-159.94,183.39,161.17,-187.35,-142.64,186.83,-51.626,199.93,-176.85,166.79,-185.02,204.78,-183.36,178.32,-179.19,140.98,-200.94,264.51,-222.71,163.89,-147.42,176.55,-220.66,209.16,-182.75,183.34
862,-0.063472,-0.046261,-0.05347,-0.021721,-0.085343,-0.1443,0.0079917,-0.054619,0.054699,0.04631,0.03353,0.041789,0.083811,-0.028912,0.091533,11.0,9.0,-13.0,-12.0,41.0,-12.0,52.0,34.0,-12.0,0.0010124,-0.00056159,3.2484e-05,0.00029807,0.00062155,0.00036929,-0.00045259,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,0.010964,168.23,-204.94,191.83,-157.16,-13.139,196.35,-168.33,-179.81,173.51,-183.53,222.45,-72.469,-161.54,209.12,-168.37,-189.08,116.63,169.49,-346.87,167.02,181.33,-144.31,-204.46,280.81,162.76,19.447,-217.2,208.31,-158.2,165.91,-172.79,-193.23,195.28,-152.83,6.1858,-6.7546,-147.45,157.18,126.68,-11.581,-202.25,80.677,190.73
863,-0.11056,-0.13282,-0.19814,-0.031784,-0.10226,-0.11534,0.0060966,-0.058092,0.081325,0.24757,0.19186,0.023562,0.12759,-0.028577,0.13272,-9.0,8.0,5.0,8.0,-6.0,9.0,78.0,34.0,-36.0,9.9672e-05,0.00010227,-0.00024918,0.00047972,7.4836e-05,0.0005287,-0.00064096,5.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,0.020232,177.24,-173.45,183.34,-178.89,56.293,157.39,-210.22,-182.67,174.03,-177.47,180.37,-212.34,47.898,182.79,-175.31,-184.97,178.67,184.9,-175.08,1.3259,173.94,-183.87,183.51,-171.09,183.38,-175.72,42.083,124.7,-173.26,183.19,-172.69,-161.72,140.87,-194.28,-67.864,151.31,163.27,-168.11,-135.09,290.84,43.203,-167.14,156.18
864,-0.078061,-0.12306,-0.13547,-0.031784,-0.12017,-0.11465,0.01907,-0.028411,0.10981,0.20008,0.053863,0.017273,0.11366,-0.012707,0.10165,-7.0,7.0,5.0,29.0,-8.0,-7.0,59.0,34.0,-15.0,-5.5113999999999994e-05,0.0002541,-0.00022042,0.00012281,-0.00012706,0.00031033,-0.0003255,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,0.010428,181.79,-181.36,155.43,-182.54,197.27,-89.351,-105.49,-191.12,167.5,-178.35,187.12,-180.39,109.59,92.118,-171.15,-159.44,177.55,161.28,-266.27,126.58,142.87,-164.47,168.96,-181.9,162.16,72.878,-186.76,120.63,-168.8,174.68,-179.85,-207.38,142.12,-88.805,131.31,-137.92,174.81,-122.7,105.78,-88.198,-208.25,154.21,-153.58
865,-0.035659,-0.091202,-0.097137,-0.011658,-0.057482,-0.082802,0.023269,-0.024645,0.042722,0.086522,0.099196,0.012242,0.059931,-0.0025449,0.088076,8.0,-6.0,-13.0,13.0,-13.0,9.0,32.0,33.0,-3.0,-9.9051e-05,0.00013295,-0.00018576,6.894199999999999e-05,-9.455100000000001e-05,6.378e-05,-0.00020539,5.0,4.0,5.0,6.0,4.0,4.0,4.0,6.0,0.0079291,-15.246,-189.69,131.65,89.426,-213.37,179.78,-198.83,-167.55,188.76,-171.12,-7.2026,198.86,-175.3,190.76,-199.76,-165.23,-57.42,-190.75,174.7,-0.70833,182.53,-171.07,-169.79,130.64,12.245,49.663,-239.56,182.32,-167.92,187.66,-206.28,-191.22,134.82,-161.43,-67.549,169.04,175.14,-137.53,-173.13,1.0893,162.98,73.396,88.788
866,-0.064884,-0.11351,-0.12047,-0.021721,-0.060467,-0.068851,0.021403,-0.0010574,0.10386,0.19519,0.10253,0.027336,0.10769,-0.00058345,0.075078,-8.0,7.0,5.0,6.0,-4.0,-25.0,62.0,33.0,9.0,-0.00055048,0.00066513,-0.00036968,-0.00013621,-0.0001071,0.00020182,-0.00011611,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0056688,182.4,-203.72,153.04,-193.65,170.92,-166.47,199.04,-204.13,168.98,-182.6,189.38,-177.92,177.18,-163.23,-165.95,-157.98,188.67,197.4,-169.85,-26.254,-138.61,172.84,161.87,-173.91,-117.55,74.495,-199.92,2.7081,95.559,78.954,-168.24,-214.53,177.96,-181.0,104.37,-39.661,-169.59,222.59,-204.32,226.35,-217.66,166.01,-171.36
867,-0.047389,-0.064429,-0.06947,-0.019834,-0.040567,-0.054474,0.0053483,-0.013445,0.015238,0.084652,0.08453,0.0072101,0.04998,-0.014293,0.074947,9.0,-11.0,-8.0,16.0,-15.0,11.0,44.0,31.0,-34.0,-8.425799999999999e-05,7.4773e-05,-0.00022173,0.00015334,0.00013204,0.0004599,-0.00053853,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0057129,16.284,-229.42,201.87,-169.13,160.92,-189.53,177.65,38.492,147.16,-175.34,190.82,-178.95,176.51,-173.04,-50.336,-196.4,161.0,215.43,-181.37,-162.37,275.82,-261.5,170.78,-143.03,183.87,-185.01,198.59,-109.98,183.57,-252.66,236.15,-182.86,181.04,-224.84,122.2,-49.033,-142.39,118.66,-152.6,240.49,83.081,-177.56,-144.67
868,-0.11335,-0.15836,-0.13814,-0.035557,-0.13708,-0.14642,0.018841,-0.054554,0.15789,0.25685,0.18753,0.038028,0.15048,-0.023923,0.14257,-12.0,9.0,5.0,9.0,-5.0,12.0,47.0,34.0,-36.0,0.0004158,-0.00050976,0.0001933,0.00051619,-3.5004e-05,0.00044819,-0.00081343,4.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,0.022448,181.19,-180.38,172.6,-186.31,5.5139,194.56,-176.88,-184.85,176.85,-181.73,201.0,-4.1141,-174.9,178.82,-176.61,-172.93,169.29,177.66,-177.02,11.417,-179.5,178.72,170.04,-167.4,175.56,-189.07,28.011,180.96,-182.33,174.3,-172.31,-186.6,173.94,-166.42,-18.195,94.094,173.22,-179.44,-149.75,306.63,-157.06,107.71,-260.77
869,-0.075579,-0.1289,-0.049804,-0.021721,-0.10524,-0.11675,0.025999,-0.046249,0.097467,0.17307,0.11353,0.021047,0.080826,-0.019183,0.1212,-8.0,8.0,5.0,-16.0,30.0,-9.0,8.0,33.0,-36.0,-0.00023978,-7.4188e-05,1.1619000000000002e-05,0.00015384,-0.0001976,0.00042095,-0.00087301,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,0.015996,194.52,-185.08,175.4,-211.05,201.39,-55.311,-138.87,-197.47,182.86,-182.04,177.53,-184.09,24.755,178.72,-177.07,-174.06,202.93,-150.58,169.39,-174.64,342.23,-145.66,-182.97,156.86,191.73,-225.26,41.436,171.73,-49.627,129.05,-253.57,-181.04,185.31,-186.4,107.25,-141.43,-165.57,132.84,-128.83,213.62,-180.05,70.198,233.88
870,-0.081085,-0.14041,-0.16614,-0.017947,-0.12017,-0.063212,0.047478,-0.037477,0.093043,0.18557,0.12653,0.016644,0.15346,0.026324,0.11746,-9.0,7.0,8.0,9.0,43.0,-10.0,34.0,33.0,-37.0,-5.6442e-05,0.00010852,-0.00012849,0.00021112,-0.00019468,0.00010466,-0.00042602,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.014465,193.25,-182.32,171.04,-192.14,189.27,-113.6,-89.112,-193.96,174.65,-177.43,185.54,-184.19,129.56,74.67,-179.66,-174.23,187.11,184.54,-179.23,-2.7072,180.35,-160.69,155.69,-180.12,179.45,-200.41,27.213,173.45,-158.41,156.26,-177.87,-204.31,209.83,-226.26,238.48,-134.74,182.26,-189.75,-126.54,149.65,105.68,-38.678,-242.84
871,-0.072285,-0.076848,-0.09847,-0.015431,-0.10226,-0.095218,0.030493,-0.022489,0.077724,0.14656,0.10386,0.021675,0.13356,0.00032208,0.11509,10.0,6.0,-6.0,8.0,48.0,-12.0,78.0,33.0,-55.0,4.407e-05,9.6313e-05,-0.00018026,0.00046868,-0.00013816,0.000235,-0.00027484,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,0.013469,172.13,-169.16,179.77,-178.08,174.23,-228.21,73.055,-193.22,178.78,-175.62,187.16,-176.84,180.54,2.5512,-161.5,-183.63,171.35,190.71,-169.84,-99.326,252.45,-148.66,173.46,-174.73,205.08,-159.08,188.27,-174.61,-9.5872,175.0,-176.69,-180.2,135.26,-131.32,175.79,-158.26,189.61,-168.77,145.44,-199.89,199.34,-86.205,-238.04
872,-0.12521,-0.17045,-0.23147,-0.036186,-0.13609,-0.13598,0.00095485,-0.053268,0.1102,0.28179,0.10653,0.025449,0.14749,-0.029468,0.14303,-9.0,9.0,6.0,6.0,-6.0,10.0,-73.0,33.0,-58.0,-0.00036869,0.00066583,-0.00032565,0.00012451,-0.00017272,0.00091196,-0.0010867,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.022623,183.93,-190.14,175.35,-176.06,-98.795,320.41,-194.24,-195.96,179.3,-174.69,173.18,-226.91,132.73,101.8,-167.89,-180.22,182.09,189.55,-210.81,51.472,170.1,-172.78,168.21,-178.68,180.08,-218.75,165.28,71.566,-172.81,170.23,-178.82,-195.72,200.74,-274.26,307.7,-164.24,178.86,-185.37,-89.881,95.983,-82.046,96.518,167.71
873,-0.046836,-0.085311,-0.098804,-0.012287,-0.081363,-0.12024,0.0194,-0.029347,0.053993,0.1124,0.058196,0.016644,0.068886,-0.024637,0.11451,-9.0,9.0,6.0,5.0,42.0,12.0,5.0,33.0,-54.0,9.7702e-06,-4.7705e-05,5.0958e-05,0.00017707,-5.3755e-05,0.00059561,-0.00077019,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0.013821,181.96,-182.64,182.26,-176.48,180.35,-208.28,20.805,-184.69,176.64,-180.03,181.0,-169.27,191.01,-6.3522,-177.37,-182.1,175.65,-162.6,178.78,-26.698,179.93,-165.35,181.19,-162.84,192.43,-130.97,166.2,-63.715,-162.88,180.98,-171.5,-186.79,191.13,-197.99,216.64,-187.45,-166.12,138.89,207.9,-211.45,-141.76,176.65,178.96
874,-0.026458,-0.053562,-0.04547,-0.024865,-0.032607,-0.12481,0.0070749,-0.020593,0.042663,0.072365,0.03353,0.013499,0.033065,-0.030763,0.096598,8.0,6.0,6.0,6.0,30.0,6.0,58.0,30.0,-19.0,-0.00029195,0.00036875,-0.00026373,-0.00019451,-0.00011918,0.00053378,-0.00053812,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,0.0095996,-181.15,156.0,-49.691,-158.25,215.88,-169.75,230.74,198.37,-145.18,-95.614,222.42,-178.95,182.05,-180.14,193.66,-50.26,198.19,-2.7772,-181.97,146.43,-124.11,136.27,-210.23,231.69,-177.22,194.06,-146.48,50.948,56.383,-183.0,201.67,-184.74,142.36,-122.51,100.0,-139.31,-104.2,133.97,125.54,-103.55,138.67,-183.23,185.17
875,-0.15247,-0.17437,-0.19014,-0.017947,-0.15101,-0.16554,-0.010828,-0.058105,0.12587,0.2383,0.1902,0.014757,0.13754,-0.062394,0.14106,-7.0,7.0,-6.0,6.0,-5.0,9.0,2.0,33.0,-76.0,8.2675e-05,0.00025639,-0.00038973,0.00017357,7.1245e-05,0.00077881,-0.00095137,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,0.022466,164.88,-175.4,181.4,-185.99,183.34,-168.52,-127.41,-214.79,172.56,-180.49,178.83,-177.97,178.71,-223.47,-132.38,-180.88,186.65,185.51,-174.26,-173.91,299.46,-113.67,-186.35,172.11,181.99,-174.86,182.09,-14.207,-156.34,171.98,-184.29,-155.75,139.62,-190.12,223.8,-208.77,143.16,-160.61,195.33,-206.92,219.9,-230.73,219.63
876,-0.032341,-0.089136,-0.08947,-0.017947,-0.073403,-0.17788,-0.0053315,-0.014307,0.065394,0.084784,0.090196,0.017902,0.077841,-0.043206,0.098021,9.0,-11.0,-11.0,10.0,-12.0,-11.0,47.0,30.0,-34.0,-0.00016284,0.00013724,-0.00022165,0.00028914,-7.004899999999999e-05,0.00069197,-0.00030282,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0097268,176.45,-177.05,185.68,-169.21,182.71,-170.94,206.1,-201.34,168.12,-179.14,189.96,-171.26,189.31,-141.5,-156.43,-184.57,162.46,180.78,-172.2,182.59,-10.171,-168.95,173.17,-188.04,178.0,-178.61,190.4,-132.0,-49.083,175.79,-177.81,-188.49,182.66,-195.94,74.001,-31.523,-135.17,110.9,187.98,-92.351,55.734,-149.7,-132.41
877,-0.014081,-0.050975,-0.038804,-0.011029,-0.075782,-0.16591,-0.0016427,-0.018712,0.023392,0.062801,0.049863,0.014757,0.04003,-0.043251,0.089263,10.0,8.0,-6.0,9.0,51.0,-14.0,55.0,30.0,-21.0,4.8668e-05,0.0003175,-0.00022148,-1.0928e-05,-0.00013105,0.00046223,-0.00018526,4.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,0.0081534,-218.79,62.077,153.63,-155.65,197.4,-159.63,145.63,182.31,3.4898,-174.46,191.3,-180.04,169.36,-174.57,205.02,-161.31,151.12,286.57,-173.17,167.95,-152.71,-152.87,199.74,-182.72,217.05,-171.94,174.18,-163.96,183.11,-87.587,-120.09,-194.52,157.92,-141.45,159.11,-168.78,-119.64,147.78,122.36,-163.31,178.29,-158.47,181.76
878,-0.043448,-0.039743,-0.073804,-0.012287,-0.068428,-0.15307,-0.0070425,-0.020212,0.056264,0.086931,0.06753,0.015386,0.098737,-0.043265,0.081414,-8.0,8.0,-9.0,9.0,-9.0,12.0,53.0,33.0,-33.0,-2.5674e-06,0.00024965,-0.00025912,0.00024167,1.4202e-05,0.00046579,-3.2948e-06,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,0.0070368,-24.785,-185.61,165.71,-197.28,143.81,-233.94,130.8,4.1952,185.45,-178.29,185.5,-178.1,153.3,-3.456,24.761,-167.69,194.32,-164.79,181.69,-104.22,272.74,-163.74,-189.63,172.68,188.79,-167.26,-27.994,188.69,-163.65,168.52,-185.11,-190.59,167.35,-170.44,102.24,-66.642,148.93,-177.93,204.39,-105.79,81.041,-58.939,-258.41
879,-0.11268,-0.1131,-0.1458,-0.01606,-0.11917,-0.17357,0.012,-0.026285,0.071818,0.17806,0.11686,0.016015,0.087791,-0.015671,0.089055,-9.0,8.0,5.0,7.0,21.0,-12.0,78.0,34.0,78.0,0.0002335,9.51e-05,-0.00027638,0.0002344,-5.7626999999999996e-05,0.00015473,0.00034946,4.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,0.0081683,166.43,-167.95,190.55,-180.34,-33.665,71.471,-20.835,-186.38,178.48,-179.83,180.53,55.336,-272.24,222.09,-162.94,-189.57,179.78,179.99,-178.78,10.43,175.62,-177.32,155.29,-169.95,179.32,-181.38,15.244,175.68,-177.19,162.75,-170.94,-176.93,131.67,-160.11,-102.3,153.68,146.65,-147.53,-162.97,299.28,-30.217,-4.398,-242.39
880,-0.11252,-0.14187,-0.1898,-0.019834,-0.10922,-0.09209,0.0044427,0.0003529,0.10337,0.21696,0.1222,0.023562,0.13655,-0.018531,0.081489,-11.0,9.0,-9.0,7.0,-9.0,-8.0,76.0,33.0,38.0,0.00048693,0.00012401,-0.00032242,0.00022944,0.00015537,0.00041451,5.6477e-05,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,0.007224,173.51,-188.8,173.08,-173.36,188.7,-163.0,-42.055,-192.58,177.62,-178.06,181.88,-180.25,172.58,34.537,-161.26,-175.3,172.2,183.79,-181.27,8.3683,146.48,-146.43,-177.5,178.13,176.82,-202.44,219.95,-124.87,-64.831,183.29,-181.0,-171.16,115.85,-139.89,211.74,-179.01,137.47,-119.58,127.72,-150.48,-103.18,42.527,-72.005
881,-0.16509,-0.13584,-0.17847,-0.032413,-0.16096,-0.13276,0.0085502,-0.039264,0.13534,0.22259,0.16086,0.013499,0.13953,-0.01585,0.09914,-8.0,8.0,6.0,8.0,-6.0,-9.0,78.0,31.0,31.0,-9.7305e-05,0.00031843,-0.00029279,0.00019249,-2.9797e-05,0.00032886,2.3144e-05,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,0.01083,205.14,-172.93,179.26,-184.92,183.72,-180.84,149.48,124.68,163.75,-178.28,186.52,-187.29,180.63,-163.26,-86.054,-181.0,178.39,191.99,-179.96,172.67,-349.42,202.64,-202.04,183.91,191.2,-180.21,15.248,167.13,-154.59,155.39,-178.29,-168.06,127.96,-159.06,74.918,-45.815,137.49,-163.9,174.64,-84.074,91.568,-104.13,-194.51
882,-0.11116,-0.10782,-0.1298,-0.056941,-0.11818,-0.074779,0.029838,-0.011505,0.0673,0.15789,0.1072,0.081424,0.12461,0.016154,0.088709,-11.0,-9.0,-10.0,8.0,-9.0,-9.0,73.0,-46.0,74.0,0.00021258,-4.3195e-05,-0.00021378,0.00030824,-0.00016602,-1.1339000000000001e-05,0.00030879,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,0.007892,185.74,-185.56,169.02,-177.71,193.88,-127.49,-49.28,-189.82,175.45,-171.43,188.76,-188.11,126.01,70.537,-176.22,-176.94,170.42,178.44,-211.0,27.983,164.37,-145.96,-165.21,175.6,161.68,118.59,-284.09,166.63,-143.06,191.58,-182.3,-180.32,160.98,-152.7,35.83,-33.696,155.48,-110.65,-146.58,207.56,-266.19,269.23,-243.41
883,-0.13058,-0.18308,-0.1748,-0.099708,-0.12415,-0.13808,-0.00055232,-0.033877,0.10797,0.21699,0.08753,0.1135,0.11267,-0.039505,0.1179,-7.0,9.0,6.0,6.0,-5.0,-9.0,68.0,33.0,-34.0,-8.414e-05,0.00040859,-0.00039757,7.7035e-05,-3.1331e-06,0.00054281,-0.00019474,4.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,0.014913,189.32,-168.99,173.78,-185.18,184.54,-166.88,-134.04,-193.98,177.16,-172.75,179.9,-182.54,182.97,-223.32,-178.61,-180.9,185.02,162.72,-212.24,110.12,60.826,-114.43,175.06,-180.38,160.06,-211.44,175.67,-39.156,-79.548,179.62,-172.22,-174.86,122.62,-168.42,220.51,-183.29,152.45,-123.42,-134.61,135.74,165.8,-130.23,132.24
884,-0.028211,-0.086438,-0.096804,-0.048765,-0.046562,-0.15862,0.019371,-0.014621,0.060288,0.10352,0.047863,0.074506,0.075851,-0.019702,0.10641,9.0,9.0,6.0,28.0,-10.0,-56.0,64.0,52.0,-16.0,1.3171e-06,0.00010396,-0.00018582,1.5975999999999997e-05,4.2156999999999996e-05,0.0004277,-9.0584e-05,4.0,5.0,4.0,3.0,5.0,4.0,4.0,2.0,0.011376,161.15,-170.38,186.8,-161.45,169.47,-197.68,200.23,-201.24,193.61,-178.86,175.75,-177.36,191.47,-177.14,-155.82,-186.13,167.74,140.5,-221.39,81.407,41.328,-22.807,148.43,-224.1,-70.814,-166.69,246.55,-145.46,107.12,-73.155,-121.67,-225.2,144.24,-82.576,107.19,-116.1,-155.86,216.2,-194.29,153.83,142.2,-107.53,-213.34
885,-0.034188,-0.079971,-0.11214,-0.033041,-0.062457,-0.11225,0.010081,-0.052648,0.02891,0.1177,0.06553,0.075135,0.062916,-0.026089,0.11427,-8.0,6.0,6.0,9.0,-13.0,-12.0,25.0,34.0,-55.0,-1.3932e-05,-0.00014582,0.00014794,0.00019498,-1.1736e-06,0.0005588,-0.00077579,3.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,0.01408,176.94,-171.16,186.24,-286.34,105.52,168.08,-180.87,-194.83,171.97,-171.33,218.34,-26.009,-173.59,181.58,-166.51,-191.83,289.81,181.64,-195.24,30.726,181.84,-154.88,165.38,-171.29,168.73,-203.71,41.52,184.94,-153.38,168.52,-177.87,-162.39,175.81,-300.2,-6.1085,151.46,180.63,-184.91,-81.595,0.64552,219.56,-72.127,106.42
886,-0.031859,-0.04908,-0.045804,-0.02235,-0.047634,-0.19252,-0.0088106,-0.083454,0.014968,0.060406,0.037863,0.033625,0.035055,-0.063401,0.10746,25.0,7.0,6.0,6.0,-6.0,-36.0,55.0,33.0,-22.0,-0.00016338,0.00047054,-0.00010973,-0.00023853,-0.00023581,0.00043835,-0.0004874,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,0.01735,-309.49,140.57,148.37,-155.28,-134.15,253.43,-63.771,-70.817,208.87,-182.47,195.6,-288.5,142.3,-15.299,37.049,-155.26,147.66,249.92,-180.34,8.3446,192.59,-146.16,125.26,-251.74,-84.875,136.73,-30.784,-210.24,23.218,118.13,-194.1,-269.27,247.72,-155.22,195.61,-191.03,214.82,-156.37,115.6,-197.35,195.05,-107.8,122.21
887,-0.09711,-0.11436,-0.094804,-0.067633,-0.11022,-0.18241,-0.0093342,-0.049408,0.11815,0.18489,0.1502,0.083311,0.12759,-0.05834,0.10461,-8.0,8.0,6.0,6.0,-6.0,-10.0,49.0,31.0,-33.0,3.2549e-05,0.00020701,-0.00025756,7.7164e-05,3.5114e-05,0.00058064,-0.00038024,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,0.013144,197.63,-179.06,166.26,-205.33,167.13,-172.0,192.75,-198.05,179.25,-180.78,188.13,-175.52,181.56,-177.79,-179.35,-165.53,198.23,151.93,-180.48,190.26,6.1755,-1.0765,-241.36,69.409,159.79,-201.6,51.889,167.01,-4.5123,-194.67,18.672,-192.83,170.27,-174.35,161.03,-154.09,164.08,-148.04,176.94,-128.75,-213.52,168.31,176.26
888,-0.098627,-0.15677,-0.15347,-0.070148,-0.11917,-0.17279,0.0056857,-0.055661,0.1048,0.22119,0.19453,0.1223,0.10172,-0.037567,0.11612,-5.0,7.0,8.0,8.0,-8.0,-11.0,68.0,31.0,-4.0,-3.0081e-05,0.00041364,-0.00047244,9.7699e-05,0.00012124,0.00019052,-3.9314000000000003e-05,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,0.015174,228.87,-170.77,165.9,-188.04,198.27,-174.25,161.73,-198.03,179.45,-176.16,184.51,-178.87,184.54,-175.04,-222.27,-171.25,183.87,157.93,-181.7,195.03,-42.846,-132.3,162.66,-150.85,159.55,-201.24,148.8,-85.775,-48.06,195.27,-162.54,-180.37,138.48,-164.98,148.96,-127.72,153.78,-122.56,163.52,-154.97,-187.43,205.04,143.97
889,-0.098804,-0.14823,-0.096804,-0.08713,-0.14106,-0.16608,-0.0016067,-0.041681,0.075336,0.15927,0.16553,0.047462,0.12262,-0.038528,0.10923,9.0,-9.0,-6.0,10.0,-7.0,9.0,61.0,31.0,-13.0,-2.2389000000000002e-05,0.0003614,-0.00050605,0.00031368,2.9238e-05,0.00040184,-0.00024053,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,0.012802,194.49,-164.86,189.06,-172.76,181.99,-176.04,183.46,113.58,157.36,-181.33,185.72,-180.33,182.88,-179.39,25.684,-188.77,167.43,160.66,-186.99,181.43,-115.03,-26.751,133.23,-179.89,155.74,-184.72,187.1,-111.57,95.186,-2.6722,-150.94,-196.89,128.14,-125.81,101.27,-97.277,168.54,-132.71,138.54,-133.14,-179.34,128.91,217.99
890,-0.06719,-0.14396,-0.13347,-0.077067,-0.10823,-0.14749,-0.0059838,-0.03567,0.060664,0.12794,0.13253,0.078279,0.088786,-0.047102,0.10153,9.0,11.0,-12.0,12.0,-13.0,10.0,22.0,33.0,-2.0,0.00014386,-8.9216e-06,7.1523e-05,0.00019837,-0.00036531,0.00035993,-0.00013567,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,0.010748,197.91,-168.06,189.86,-139.13,-100.79,221.26,-171.37,-196.34,183.43,-179.17,133.5,65.383,-180.84,184.83,-183.79,-189.31,133.23,190.3,-180.78,18.071,182.09,-166.6,149.94,-187.9,184.3,-194.76,35.508,181.7,-162.36,165.88,-182.65,-173.64,141.17,-188.27,-62.634,171.52,154.74,-119.98,-150.02,295.34,-203.72,157.75,64.543
891,-0.04653,-0.070649,-0.09047,-0.039331,-0.050794,-0.13247,0.01401,-0.032012,0.068888,0.099289,0.044196,0.043059,0.064906,-0.015099,0.096045,-9.0,9.0,6.0,8.0,-8.0,-50.0,68.0,34.0,-37.0,-0.00017776,0.00026863,-0.00017193,0.00020605,6.209299999999999e-06,0.00028204,-9.5423e-05,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,0.010139,214.78,-172.75,170.82,-192.27,32.628,171.36,-159.71,-215.11,180.9,-170.65,185.24,-240.44,90.681,117.97,-177.87,-181.53,186.49,205.51,-194.43,74.73,105.14,-117.44,147.31,-204.94,177.49,140.32,-232.45,135.79,-144.78,169.45,-179.34,-165.5,112.01,-102.88,163.7,-182.84,164.4,-129.37,-118.43,109.41,-178.8,267.22,87.884
892,-0.094862,-0.13943,-0.1278,-0.097192,-0.12912,-0.16633,-0.0038645,-0.070068,0.10974,0.25819,0.18753,0.014757,0.098737,-0.032072,0.071367,-8.0,7.0,-6.0,6.0,-5.0,-9.0,61.0,33.0,55.0,0.00042981,-0.0001324,-0.0001085,2.2785e-05,0.00016654,2.7096999999999998e-05,9.903100000000001e-05,4.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,0.0094386,185.54,-189.29,162.67,-186.31,161.21,-160.62,185.6,-197.24,166.89,-184.43,187.34,-182.58,183.5,-146.99,-167.16,-162.7,181.67,-167.05,159.85,161.94,23.676,-164.98,-182.19,178.06,191.94,-209.66,137.59,59.802,-170.55,178.5,-181.83,-192.25,149.26,-165.97,134.03,-91.007,171.23,-112.02,-188.46,204.84,80.359,-26.576,98.754
893,-0.054613,-0.06887,-0.079804,-0.050023,-0.079752,-0.22879,-0.046633,-0.088634,0.044264,0.065549,0.067196,0.051235,0.069881,-0.10465,0.088698,-13.0,-6.0,-13.0,11.0,-12.0,-32.0,10.0,36.0,-57.0,0.00014611,-7.1139e-05,-2.6572e-05,0.00026738,-0.00030719,0.00076848,-0.00079707,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,0.013835,173.92,-161.54,-133.1,312.89,-157.73,172.61,-199.78,-202.03,173.89,-196.93,37.943,165.3,-154.26,195.42,-157.83,-192.87,-10.59,170.84,-226.33,104.44,158.39,-155.31,185.73,-206.55,-169.47,179.9,-270.01,175.31,-155.22,182.25,-194.48,-174.44,165.67,-143.71,-170.61,21.354,169.31,-148.18,-76.502,-30.934,6.7726,213.15,35.319
